text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
@cibc Best bank with analysts like this?  Your not ashamed of his track record? https://t.co/kBEfdQYAY2,FALSE,0,cibc,2019-07-26 15:38,FALSE,1.13E+18,1.15E+18,27949726,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",brandonkruger5,0,FALSE,FALSE,NA,NA
@cibc @fcharlesbruneau Why is this person still employed @cibc as an analyst with a track record like this?  Your n… https://t.co/g8DXt9nkK2,FALSE,0,cibc,2019-07-26 15:36,TRUE,1.15E+18,1.15E+18,27949726,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",brandonkruger5,0,FALSE,FALSE,NA,NA
DXY to weaken alongside a more dovish Fed  - CIBC https://t.co/gyNmhx90xF,FALSE,0,NA,2019-07-26 15:35,FALSE,NA,1.15E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",earnforex,0,FALSE,FALSE,NA,NA
The #tweets on this #Twitter handle are for entertainment purposes only and they are not investment advice $WEED… https://t.co/jPBbvRWY97,FALSE,0,NA,2019-07-26 15:30,TRUE,NA,1.15E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",TSXandTSXv,1,FALSE,FALSE,NA,NA
Your hate on for TD bank is amirable @CapnBakes but have you considered getting a CIBC account so you can mobile bank?,FALSE,0,NA,2019-07-26 15:28,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",AMuscatPurrs,0,FALSE,FALSE,NA,NA
Haters at CIBC don't know a good thing when they see it. Would someone pls send them @thomasg_grizzle &amp;… https://t.co/Bxyw6kfQ4Z,FALSE,3,NA,2019-07-26 15:27,TRUE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",ChrisParrody,1,FALSE,FALSE,NA,NA
DXY to weaken alongside a more dovish Fed  - CIBC   https://t.co/REOeVT2hDq #news,FALSE,2,NA,2019-07-26 15:16,FALSE,NA,1.15E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",quasidb,0,FALSE,FALSE,NA,NA
RT @FXstreetNews: DXY to weaken alongside a more dovish Fed  - CIBC https://t.co/Vt5UpX5CEY #DollarIndex #Banks,FALSE,0,NA,2019-07-26 15:15,FALSE,NA,1.15E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",Loupo85,1,TRUE,FALSE,NA,NA
RT @ossingtonbia: Tomorrow is #OssFest! Woohoo! And it is made possible by our amazing sponsors: @TorontoHydro @hullmark_prez @MeridianCU @…,FALSE,0,NA,2019-07-26 15:15,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BloordaleCIA,2,TRUE,FALSE,NA,NA
https://t.co/XYitiW87Cr DXY to weaken alongside a more dovish Fed  - CIBC,FALSE,0,NA,2019-07-26 15:15,FALSE,NA,1.15E+18,NA,"<a href=\https://www.fxbook.org\"" rel=\""nofollow\"">FxBookLTTG</a>""",FxBookLTTG,0,FALSE,FALSE,NA,NA
@cibc I mentioned this is happening at work right? I don't use online banking through work and the recording is not… https://t.co/5OkvJA6q6p,FALSE,0,cibc,2019-07-26 15:13,TRUE,1.15E+18,1.15E+18,27949726,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BudoLisa,0,FALSE,FALSE,NA,NA
"(DXY to weaken alongside a more dovish Fed  - CIBC)  - 
A Federal Reserve looking to ease conditions as a result of… https://t.co/veEKveIwOX",FALSE,0,NA,2019-07-26 15:11,TRUE,NA,1.15E+18,NA,"<a href=\https://www.biedex.com\"" rel=\""nofollow\"">Biedex Twitter</a>""",biedexcom,0,FALSE,FALSE,NA,NA
DXY to weaken alongside a more dovish Fed  – CIBC #fx #forex https://t.co/2AzZwXMYrP,FALSE,0,NA,2019-07-26 15:10,FALSE,NA,1.15E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",livequanto,0,FALSE,FALSE,NA,NA
RT @ossingtonbia: Tomorrow is #OssFest! Woohoo! And it is made possible by our amazing sponsors: @TorontoHydro @hullmark_prez @MeridianCU @…,FALSE,0,NA,2019-07-26 15:09,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TABIANews,2,TRUE,FALSE,NA,NA
"@BudoLisa In addition, CIBC will never ask you to respond to any requests involving personal or account information… https://t.co/FIHMr9psZR",FALSE,0,BudoLisa,2019-07-26 15:09,TRUE,1.15E+18,1.15E+18,59356129,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",cibc,0,FALSE,FALSE,NA,NA
@BudoLisa Hi Lisa! I'd like to help! Please connect with us through Live Chat in your Online Banking or call us at… https://t.co/eajjzliRbX,FALSE,0,BudoLisa,2019-07-26 15:09,TRUE,1.15E+18,1.15E+18,59356129,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",cibc,0,FALSE,FALSE,NA,NA
Tomorrow is #OssFest! Woohoo! And it is made possible by our amazing sponsors: @TorontoHydro @hullmark_prez… https://t.co/id0rlHhXHc,FALSE,4,NA,2019-07-26 15:08,TRUE,NA,1.15E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",ossingtonbia,2,FALSE,FALSE,NA,NA
DXY to weaken alongside a more dovish Fed  - CIBC - https://t.co/e3j4EqZX4S,FALSE,1,NA,2019-07-26 15:07,FALSE,NA,1.15E+18,NA,"<a href=\http://www.forexcrunch.com\"" rel=\""nofollow\"">Forex Crunch</a>""",forexcrunch,0,FALSE,FALSE,NA,NA
"RT @Open_Source_Int: CIBC projection is all fucked up like a football bat. 

... but so is $APHA https://t.co/h9mE0cOo9N",FALSE,0,NA,2019-07-26 15:07,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Gutterking4,4,TRUE,FALSE,NA,NA
DXY to weaken alongside a more dovish Fed  - CIBC https://t.co/Vt5UpX5CEY #DollarIndex #Banks,FALSE,2,NA,2019-07-26 15:06,FALSE,NA,1.15E+18,NA,"<a href=\http://www.fxstreet.com/\"" rel=\""nofollow\"">FXstreet.com</a>""",FXstreetNews,1,FALSE,FALSE,NA,NA
RT @klpsmedia: Spent the afternoon meeting with local bank managers. Each bank in Lindsay will now share this info sheet with seniors and v…,FALSE,0,NA,2019-07-26 15:06,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",HaPerkins,8,TRUE,FALSE,NA,NA
"@cibc Open a account @SimpliiFin or @TangerineBank &amp; pay no monthly fees, no conditions just free banking!",FALSE,0,cibc,2019-07-26 15:04,FALSE,1.13E+18,1.15E+18,27949726,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",DadGeForOilers,0,FALSE,FALSE,NA,NA
"Cruise into CIBC FirstCaribbean this summer for an affordable vacation loan. 
https://t.co/HMYKbdkHb5 https://t.co/ugzDI0Nb1W",FALSE,0,NA,2019-07-26 15:02,FALSE,NA,1.15E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CIBC_FCIB,0,FALSE,FALSE,NA,NA
RT @todd_harrison: $APHA Downgraded to Underperform at CIBC; PT C$6.50,FALSE,0,NA,2019-07-26 15:02,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",wallyr17,3,TRUE,FALSE,NA,NA
"Cruise into CIBC FirstCaribbean this summer for an affordable vacation loan. 
https://t.co/CKQAdTWkuc https://t.co/DOyLSSJI2N",FALSE,0,NA,2019-07-26 15:02,FALSE,NA,1.15E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",CIBCFCIBBS,0,FALSE,FALSE,NA,NA
USD: GDP Print Suggests Limited Fed's Insurance Cuts Rather Than A Major Easing Cycle - CIBC - https://t.co/gTKOTkpmlw,FALSE,1,NA,2019-07-26 15:00,FALSE,NA,1.15E+18,NA,"<a href=\http://oysttyer.github.io/oysttyer/\"" rel=\""nofollow\"">oysttyer</a>""",eFXdata,0,FALSE,FALSE,NA,NA
@famalee83 We'll keep clients updated on any changes as soon as they're announced. If you have any more suggestions… https://t.co/gHOkoXDXTy,FALSE,0,famalee83,2019-07-26 14:57,TRUE,1.15E+18,1.15E+18,424585581,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",cibc,0,FALSE,FALSE,NA,NA
"@terryaalthea Good day, @terryaalthea. We noticed your tweet. We are sorry for your experience and would like to he… https://t.co/RXbvObXo7F",FALSE,0,terryaalthea,2019-07-26 14:56,TRUE,1.15E+18,1.15E+18,2940630930,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CIBC_FCIB,0,FALSE,FALSE,NA,NA
"CIBC projection is all fucked up like a football bat. 

... but so is $APHA https://t.co/h9mE0cOo9N",FALSE,18,NA,2019-07-26 14:53,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Open_Source_Int,4,FALSE,FALSE,NA,NA
"Have to think that CIBC wouldn't continue to employee someone whose performance was that bad, which implies this an… https://t.co/uBNvTlV5qM",FALSE,0,NA,2019-07-26 14:47,TRUE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",porksquared,0,FALSE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:44,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",mark_rendell,8,TRUE,FALSE,NA,NA
"Expect an interest rate cut in 2020 says CIBC economist
https://t.co/CntcKWe5b5",FALSE,0,NA,2019-07-26 14:40,FALSE,NA,1.15E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",jasonandmoe,0,FALSE,FALSE,NA,NA
Click to read the latest CIBC Wood Gundy ISG Daily Market Beat. https://t.co/Q7Im0MTXpd,FALSE,0,NA,2019-07-26 14:38,FALSE,NA,1.15E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",italovoso,0,FALSE,FALSE,NA,NA
@TeaserTrish Hush yah mi fren ... havent used them since 2016. Been using CIBC ... may get pay a day later cause NC… https://t.co/gG2af1cGuv,FALSE,0,TeaserTrish,2019-07-26 14:38,TRUE,1.15E+18,1.15E+18,148804238,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",JayMixxShabach,0,FALSE,FALSE,NA,NA
Hey @cibc I've answered a minimum of 3 of your robocalls at work every day for over a week now. I've pushed every b… https://t.co/3BPtJzf4kj,FALSE,0,NA,2019-07-26 14:36,TRUE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BudoLisa,0,FALSE,FALSE,NA,NA
"RT @KolbyRizzo: @tequilasheila10 True. 

Have you seen the @CIBC ad with Julia ignoring all the store clerks as she taps to pay and hums he…",FALSE,0,NA,2019-07-26 14:35,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",joescanlan949,1,TRUE,FALSE,NA,NA
I actually hate every single cibc customer today. Every last one.,FALSE,0,NA,2019-07-26 14:34,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",nyawinter_,0,FALSE,FALSE,NA,NA
"Client Associate - IR: CIBC (Kanata ON): \You'll Be Doing Y ou'll join a team that goes above and beyond for their… https://t.co/RGJAvZlYhq""",FALSE,0,NA,2019-07-26 14:29,TRUE,NA,1.15E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",ct100_jobs,0,FALSE,FALSE,NA,NA
RT @BenjaminA_Smith: Steep $$$ drop on that Aphria downgrade. CIBC analyst Zamparo lowers from $12 to $6.50. One concern cited was further…,FALSE,0,NA,2019-07-26 14:29,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",WhiteRhinoCo,3,TRUE,FALSE,NA,NA
@MR_WEEDMAN_ca What if $cibc and other banks just pound em to oblivion? Nothing sayin they can’t or won’t. They must have big shorts on,FALSE,1,MR_WEEDMAN_ca,2019-07-26 14:27,FALSE,1.15E+18,1.15E+18,233023934,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DukeRobertson,0,FALSE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:26,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",helmets_the,8,TRUE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:25,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",effectemergence,8,TRUE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:21,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DukeRobertson,8,TRUE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:19,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",_deepakanand,8,TRUE,FALSE,NA,NA
Downgrade by CIBC Oppenheimer (Ranked 60th) to Sector Underperform $APHA #APHA https://t.co/CgueErkP7e,FALSE,0,NA,2019-07-26 14:15,FALSE,NA,1.15E+18,NA,"<a href=\http://www.firsttomarkets.com/\"" rel=\""nofollow\"">First To Markets</a>""",firsttomarkets,0,FALSE,FALSE,NA,NA
Aphria stock downgraded to underperform vs. neutral at CIBC https://t.co/8kIJCPCPTU,FALSE,0,NA,2019-07-26 14:13,FALSE,NA,1.15E+18,NA,"<a href=\https://dlvrit.com/\"" rel=\""nofollow\"">dlvr.it</a>""",investalt,0,FALSE,FALSE,NA,NA
@rubiconcapital_ @kylesartor Watch out for all the analyst estimate cuts to come. CIBC just hacked its target for A… https://t.co/BtOHYVUW7U,FALSE,2,rubiconcapital_,2019-07-26 14:12,TRUE,1.15E+18,1.15E+18,1.11E+18,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",donnykeys,0,FALSE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:12,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",VanmalaS,8,TRUE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 14:10,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",FishStocks,8,TRUE,FALSE,NA,NA
@KolbyRizzo @cibc OMG!! You're right!,FALSE,3,KolbyRizzo,2019-07-26 14:10,FALSE,1.15E+18,1.15E+18,1661082336,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",tequilasheila10,0,FALSE,FALSE,NA,NA
"Branch Assistant - Wood Gundy: CIBC (Kanata ON): \You'll Be Doing CIBC's Wood Gundy team is the full-service broker… https://t.co/w4wLcDx8Qi""",FALSE,0,NA,2019-07-26 14:09,TRUE,NA,1.15E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",ct100_jobs,0,FALSE,FALSE,NA,NA
Aphria stock downgraded to underperform vs. neutral at CIBC https://t.co/TWkn6EUfh1,FALSE,0,NA,2019-07-26 14:09,FALSE,NA,1.15E+18,NA,"<a href=\https://hedgeaccordingly.com\"" rel=\""nofollow\"">HEDGEP</a>""",politicalHEDGE,0,FALSE,FALSE,NA,NA
"@tequilasheila10 True. 

Have you seen the @CIBC ad with Julia ignoring all the store clerks as she taps to pay and… https://t.co/JgID4B4stH",FALSE,6,tequilasheila10,2019-07-26 14:09,TRUE,1.15E+18,1.15E+18,1.11E+18,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",KolbyRizzo,1,FALSE,FALSE,NA,NA
What risks is the global economy facing over the next 12 months? CIBC Asset Management's Chief Investment Strategis… https://t.co/FB4LjMHCW4,FALSE,0,NA,2019-07-26 14:06,TRUE,NA,1.15E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",JacksonGroupWG,0,FALSE,FALSE,NA,NA
Aphria stock downgraded to underperform vs. neutral at CIBC https://t.co/pXTXjcwMB8,FALSE,0,NA,2019-07-26 14:06,FALSE,NA,1.15E+18,NA,"<a href=\http://publicize.wp.com/\"" rel=\""nofollow\"">WordPress.com</a>""",HEDGEenergy,0,FALSE,FALSE,NA,NA
What risks is the global economy facing over the next 12 months? CIBC Asset Management's Chief Investment Strategis… https://t.co/OSVxfJ1OMW,FALSE,0,NA,2019-07-26 14:06,TRUE,NA,1.15E+18,NA,"<a href=\http://hearsaysystems.com\"" rel=\""nofollow\"">Hearsay Social</a>""",jenjacksonwg,0,FALSE,FALSE,NA,NA
"I got offered a credit increase, God knows cibc tryna take all my money<U+0001F974>",FALSE,0,NA,2019-07-26 14:05,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",spontaneouslyp,0,FALSE,FALSE,NA,NA
"New Article: Aphria stock downgraded to underperform vs. neutral at CIBC 

https://t.co/pXTXjcwMB8 

#WallSt July 26, 2019",FALSE,0,NA,2019-07-26 14:05,FALSE,NA,1.15E+18,NA,"<a href=\https://tradeforprofit.net\"" rel=\""nofollow\"">EnergyHEdge</a>""",HEDGEenergy,0,FALSE,FALSE,NA,NA
RT @klpsmedia: Spent the afternoon meeting with local bank managers. Each bank in Lindsay will now share this info sheet with seniors and v…,FALSE,0,NA,2019-07-26 13:59,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",KPPyourchoice,8,TRUE,FALSE,NA,NA
"RT @amberkanwar: Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq…",FALSE,0,NA,2019-07-26 13:57,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",TheRealMrPirate,8,TRUE,FALSE,NA,NA
"ETL Developer: CIBC (Toronto ON): \on a mission to build the relationship-focused bank of the future and we're look… https://t.co/ogfUrPKVfy""",FALSE,0,NA,2019-07-26 13:57,TRUE,NA,1.15E+18,NA,"<a href=\https://www.socialoomph.com\"" rel=\""nofollow\"">SocialOomph</a>""",TopEmployers40,0,FALSE,FALSE,NA,NA
"Big downgrade of Aphria this AM. CIBC slashes estimates, expecting big writedowns $APHA #NOtableCalls https://t.co/ArcoEbq9gW",FALSE,15,NA,2019-07-26 13:51,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",amberkanwar,8,FALSE,FALSE,NA,NA
@asianforsale <U+0001F644>yup I’m really gonna trust cibc analysts grades on apha when they gave CANNtrust a $21 target <U+0001F3AF> back… https://t.co/LZ3aGOi0L0,FALSE,13,asianforsale,2019-07-26 13:47,TRUE,1.15E+18,1.15E+18,1.00E+18,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ApharianRasta,0,FALSE,FALSE,NA,NA
@cibc Thank you for replying! I currently use the recurring transfers and enjoy them. I look forward to new feature… https://t.co/O8B1LCux3F,FALSE,0,cibc,2019-07-26 13:43,TRUE,1.15E+18,1.15E+18,27949726,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",famalee83,0,FALSE,FALSE,NA,NA
Good Morning! Gonna be a good day. Don’t believe Analyst from $CIBC. They had a contest at his Pre-School for THE B… https://t.co/Vjkoox2wXj,FALSE,11,NA,2019-07-26 13:41,TRUE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MDeCicco_,2,FALSE,FALSE,NA,NA
"@famalee83 Hi Amalee. We don't currently offer this feature, but you can create and update recurring transfers to y… https://t.co/wOOs2o8TDl",FALSE,1,famalee83,2019-07-26 13:35,TRUE,1.15E+18,1.15E+18,424585581,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",cibc,0,FALSE,FALSE,NA,NA
RT @smallcapsteve: Apologies to the $APHA twitter army. But I don't see why I would own any Canadian cannabis company with an enterprise va…,FALSE,0,NA,2019-07-26 13:34,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",jimrockfordatSH,4,TRUE,FALSE,NA,NA
"CIBC Downgrades Aphria 

$APHA $APHA.to #potstocks #cannabis  https://t.co/bkzfU6PuF0",FALSE,1,NA,2019-07-26 13:33,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",TheDeepDive_ca,0,FALSE,FALSE,NA,NA
@cibc @lock_heather Lighthearted ... woman walking city streets with head phone completely oblivious to her surroun… https://t.co/Yxqhv2Hkn4,FALSE,1,cibc,2019-07-26 13:30,TRUE,1.15E+18,1.15E+18,27949726,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",150TourCanada,0,FALSE,FALSE,NA,NA
$APHA This is the CIBC Analyst we are supposed to trust who did a downgrade to neutral?  Haha <U+0001F602> Great Track Record… https://t.co/mMmjWF704w,FALSE,9,NA,2019-07-26 13:29,TRUE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",brandonkruger5,1,FALSE,FALSE,NA,NA
"@slieschke That doesn't sound right, Simon! We would like the opportunity to look into this further. Please send us… https://t.co/7fr8cP7F2c",FALSE,0,slieschke,2019-07-26 13:24,TRUE,1.15E+18,1.15E+18,22433,"<a href=\https://www.spredfast.com/\"" rel=\""nofollow\"">Spredfast app</a>""",cibc,0,FALSE,FALSE,NA,NA
@CIBC_FCIB So ya gine gimme a lil 100 thou?,FALSE,9,CIBC_FCIB,2019-07-26 13:20,FALSE,1.15E+18,1.15E+18,494015986,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Marzuh_13,0,FALSE,FALSE,NA,NA
@cibc why would I receive a new CIBC debit card in the mail when I cancelled my chequing account last year? All I h… https://t.co/fI6rU8pcQ4,FALSE,0,cibc,2019-07-26 13:19,TRUE,NA,1.15E+18,27949726,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",slieschke,0,FALSE,FALSE,NA,NA
"@TheyLovethePuff Good day, @TheyLovethe Puff. We noticed your tweet. We are sorry for your experience and would lik… https://t.co/jxcC0yWtPx",FALSE,0,TheyLovethePuff,2019-07-26 13:17,TRUE,1.15E+18,1.15E+18,961495544,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CIBC_FCIB,0,FALSE,FALSE,NA,NA
"@Andre_Wall Good day, @Andre_Wall. Thank you for your positive feedback regarding our products and services. Do enj… https://t.co/uzhpEpqG9B",FALSE,0,Andre_Wall,2019-07-26 13:17,TRUE,1.15E+18,1.15E+18,219924126,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CIBC_FCIB,0,FALSE,FALSE,NA,NA
$APHA - CIBC softens view on Aphria; shares slip 3% premarket https://t.co/5cliwUHDMJ,FALSE,0,NA,2019-07-26 13:16,FALSE,NA,1.15E+18,NA,"<a href=\https://seekingalpha.com/market-news\"" rel=\""nofollow\"">SANewsTwitter</a>""",MarketCurrents,0,FALSE,FALSE,NA,NA
"@Marzuh_13 Good day, @Marzuh_13. Thank you for your positive feedback regarding our products and services. Do enjoy… https://t.co/YmrW8KbLNw",FALSE,1,Marzuh_13,2019-07-26 13:15,TRUE,1.15E+18,1.15E+18,215395724,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",CIBC_FCIB,0,FALSE,FALSE,NA,NA
Apologies to the $APHA twitter army. But I don't see why I would own any Canadian cannabis company with an enterpri… https://t.co/VWeUD9NZ7K,FALSE,31,NA,2019-07-26 13:13,TRUE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",smallcapsteve,4,FALSE,FALSE,NA,NA
Please @GovCanHealth ‘DO NOT’ Approve the $APHA <U+0001F48E> <U+0001F48E> facility today. Not wanted. Horrendous Earnings call incoming A… https://t.co/wZauZgYUBx,FALSE,0,NA,2019-07-26 13:12,TRUE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MDeCicco_,0,FALSE,FALSE,NA,NA
APHRIA INC $APHA CIBC CUTS TARGET PRICE TO C$6.50 FROM C$12,FALSE,2,NA,2019-07-26 13:09,FALSE,NA,1.15E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",YounggJustin,0,FALSE,FALSE,NA,NA
CIBC softens view on Aphria; shares slip 3% premarket https://t.co/HggVS9tUON $APHA,FALSE,0,NA,2019-07-26 13:07,FALSE,NA,1.15E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",flower_pharm,0,FALSE,FALSE,NA,NA
I’d put this @cibc analyst financial IQ right around his average return. https://t.co/WJWG1wcHOQ,FALSE,5,dodgedude780,2019-07-26 13:07,FALSE,1.15E+18,1.15E+18,408237224,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",dodgedude780,0,FALSE,FALSE,NA,NA
